date,Volume,Open,Close,High,Low,symbol
1998-03-31,0.0,1.8,1.8,1.8,1.8,PHGDPYY
1998-06-30,0.0,-0.8,-0.8,-0.8,-0.8,PHGDPYY
1998-09-30,0.0,0.2,0.2,0.2,0.2,PHGDPYY
1998-12-31,0.0,-3.1,-3.1,-3.1,-3.1,PHGDPYY
1999-03-31,0.0,0.5,0.5,0.5,0.5,PHGDPYY
1999-06-30,0.0,3.1,3.1,3.1,3.1,PHGDPYY
1999-09-30,0.0,3.6,3.6,3.6,3.6,PHGDPYY
1999-12-31,0.0,4.9,4.9,4.9,4.9,PHGDPYY
2000-03-31,0.0,4.1,4.1,4.1,4.1,PHGDPYY
2000-06-30,0.0,4.4,4.4,4.4,4.4,PHGDPYY
2000-09-30,0.0,5.5,5.5,5.5,5.5,PHGDPYY
2000-12-31,0.0,3.7,3.7,3.7,3.7,PHGDPYY
2001-03-31,0.0,2.4,2.4,2.4,2.4,PHGDPYY
2001-06-30,0.0,3.3,3.3,3.3,3.3,PHGDPYY
2001-09-30,0.0,3.1,3.1,3.1,3.1,PHGDPYY
2001-12-31,0.0,3.3,3.3,3.3,3.3,PHGDPYY
2002-03-31,0.0,3.9,3.9,3.9,3.9,PHGDPYY
2002-06-30,0.0,3.7,3.7,3.7,3.7,PHGDPYY
2002-09-30,0.0,2.7,2.7,2.7,2.7,PHGDPYY
2002-12-31,0.0,4.6,4.6,4.6,4.6,PHGDPYY
2003-03-31,0.0,4.6,4.6,4.6,4.6,PHGDPYY
2003-06-30,0.0,4.4,4.4,4.4,4.4,PHGDPYY
2003-09-30,0.0,5.5,5.5,5.5,5.5,PHGDPYY
2003-12-31,0.0,5.7,5.7,5.7,5.7,PHGDPYY
2004-03-31,0.0,7.2,7.2,7.2,7.2,PHGDPYY
2004-06-30,0.0,7.5,7.5,7.5,7.5,PHGDPYY
2004-09-30,0.0,6.3,6.3,6.3,6.3,PHGDPYY
2004-12-31,0.0,5.5,5.5,5.5,5.5,PHGDPYY
2005-03-31,0.0,5.0,5.0,5.0,5.0,PHGDPYY
2005-06-30,0.0,5.7,5.7,5.7,5.7,PHGDPYY
2005-09-30,0.0,4.4,4.4,4.4,4.4,PHGDPYY
2005-12-31,0.0,4.7,4.7,4.7,4.7,PHGDPYY
2006-03-31,0.0,4.5,4.5,4.5,4.5,PHGDPYY
2006-06-30,0.0,5.9,5.9,5.9,5.9,PHGDPYY
2006-09-30,0.0,4.7,4.7,4.7,4.7,PHGDPYY
2006-12-31,0.0,6.0,6.0,6.0,6.0,PHGDPYY
2007-03-31,0.0,6.2,6.2,6.2,6.2,PHGDPYY
2007-06-30,0.0,6.8,6.8,6.8,6.8,PHGDPYY
2007-09-30,0.0,6.5,6.5,6.5,6.5,PHGDPYY
2007-12-31,0.0,6.5,6.5,6.5,6.5,PHGDPYY
2008-03-31,0.0,4.2,4.2,4.2,4.2,PHGDPYY
2008-06-30,0.0,4.8,4.8,4.8,4.8,PHGDPYY
2008-09-30,0.0,5.4,5.4,5.4,5.4,PHGDPYY
2008-12-31,0.0,3.1,3.1,3.1,3.1,PHGDPYY
2009-03-31,0.0,1.1,1.1,1.1,1.1,PHGDPYY
2009-06-30,0.0,1.9,1.9,1.9,1.9,PHGDPYY
2009-09-30,0.0,0.9,0.9,0.9,0.9,PHGDPYY
2009-12-31,0.0,1.8,1.8,1.8,1.8,PHGDPYY
2010-03-31,0.0,8.1,8.1,8.1,8.1,PHGDPYY
2010-06-30,0.0,8.0,8.0,8.0,8.0,PHGDPYY
2010-09-30,0.0,7.1,7.1,7.1,7.1,PHGDPYY
2010-12-31,0.0,6.3,6.3,6.3,6.3,PHGDPYY
2011-03-31,0.0,4.8,4.8,4.8,4.8,PHGDPYY
2011-06-30,0.0,3.6,3.6,3.6,3.6,PHGDPYY
2011-09-30,0.0,3.0,3.0,3.0,3.0,PHGDPYY
2011-12-31,0.0,4.0,4.0,4.0,4.0,PHGDPYY
2012-03-31,0.0,6.0,6.0,6.0,6.0,PHGDPYY
2012-06-30,0.0,6.2,6.2,6.2,6.2,PHGDPYY
2012-09-30,0.0,7.4,7.4,7.4,7.4,PHGDPYY
2012-12-31,0.0,7.8,7.8,7.8,7.8,PHGDPYY
2013-03-31,0.0,7.6,7.6,7.6,7.6,PHGDPYY
2013-06-30,0.0,7.5,7.5,7.5,7.5,PHGDPYY
2013-09-30,0.0,6.7,6.7,6.7,6.7,PHGDPYY
2013-12-31,0.0,5.4,5.4,5.4,5.4,PHGDPYY
2014-03-31,0.0,5.7,5.7,5.7,5.7,PHGDPYY
2014-06-30,0.0,6.9,6.9,6.9,6.9,PHGDPYY
2014-09-30,0.0,5.9,5.9,5.9,5.9,PHGDPYY
2014-12-31,0.0,6.7,6.7,6.7,6.7,PHGDPYY
2015-03-31,0.0,5.2,5.2,5.2,5.2,PHGDPYY
2015-06-30,0.0,6.4,6.4,6.4,6.4,PHGDPYY
2015-09-30,0.0,6.6,6.6,6.6,6.6,PHGDPYY
2015-12-31,0.0,7.0,7.0,7.0,7.0,PHGDPYY
2016-03-31,0.0,6.9,6.9,6.9,6.9,PHGDPYY
2016-06-30,0.0,7.4,7.4,7.4,7.4,PHGDPYY
2016-09-30,0.0,7.3,7.3,7.3,7.3,PHGDPYY
2016-12-31,0.0,6.9,6.9,6.9,6.9,PHGDPYY
2017-03-31,0.0,6.4,6.4,6.4,6.4,PHGDPYY
2017-06-30,0.0,7.2,7.2,7.2,7.2,PHGDPYY
2017-09-30,0.0,7.5,7.5,7.5,7.5,PHGDPYY
2017-12-31,0.0,6.6,6.6,6.6,6.6,PHGDPYY
2018-03-31,0.0,6.5,6.5,6.5,6.5,PHGDPYY
2018-06-30,0.0,6.4,6.4,6.4,6.4,PHGDPYY
2018-09-30,0.0,6.1,6.1,6.1,6.1,PHGDPYY
2018-12-31,0.0,6.4,6.4,6.4,6.4,PHGDPYY
2019-03-31,0.0,5.9,5.9,5.9,5.9,PHGDPYY
2019-06-30,0.0,5.6,5.6,5.6,5.6,PHGDPYY
2019-09-30,0.0,6.3,6.3,6.3,6.3,PHGDPYY
2019-12-31,0.0,6.6,6.6,6.6,6.6,PHGDPYY
2020-03-31,0.0,-0.7,-0.7,-0.7,-0.7,PHGDPYY
2020-06-30,0.0,-16.9,-16.9,-16.9,-16.9,PHGDPYY
2020-09-30,0.0,-11.6,-11.6,-11.6,-11.6,PHGDPYY
2020-12-31,0.0,-8.2,-8.2,-8.2,-8.2,PHGDPYY
2021-03-31,0.0,-3.8,-3.8,-3.8,-3.8,PHGDPYY
2021-06-30,0.0,12.1,12.1,12.1,12.1,PHGDPYY
2021-09-30,0.0,7.0,7.0,7.0,7.0,PHGDPYY
2021-12-31,0.0,7.8,7.8,7.8,7.8,PHGDPYY
2022-03-31,0.0,8.2,8.2,8.2,8.2,PHGDPYY
2022-06-30,0.0,7.4,7.4,7.4,7.4,PHGDPYY
