date,Volume,Open,Close,High,Low,symbol
2007-09-30,0.0,2.4,2.4,2.4,2.4,USGDPYY
2007-12-31,0.0,2.2,2.2,2.2,2.2,USGDPYY
2008-03-31,0.0,1.5,1.5,1.5,1.5,USGDPYY
2008-06-30,0.0,1.4,1.4,1.4,1.4,USGDPYY
2008-09-30,0.0,0.2,0.2,0.2,0.2,USGDPYY
2008-12-31,0.0,-2.5,-2.5,-2.5,-2.5,USGDPYY
2009-03-31,0.0,-3.3,-3.3,-3.3,-3.3,USGDPYY
2009-06-30,0.0,-4.0,-4.0,-4.0,-4.0,USGDPYY
2009-09-30,0.0,-3.1,-3.1,-3.1,-3.1,USGDPYY
2009-12-31,0.0,0.1,0.1,0.1,0.1,USGDPYY
2010-03-31,0.0,1.8,1.8,1.8,1.8,USGDPYY
2010-06-30,0.0,2.9,2.9,2.9,2.9,USGDPYY
2010-09-30,0.0,3.4,3.4,3.4,3.4,USGDPYY
2010-12-31,0.0,2.8,2.8,2.8,2.8,USGDPYY
2011-03-31,0.0,2.0,2.0,2.0,2.0,USGDPYY
2011-06-30,0.0,1.7,1.7,1.7,1.7,USGDPYY
2011-09-30,0.0,0.9,0.9,0.9,0.9,USGDPYY
2011-12-31,0.0,1.5,1.5,1.5,1.5,USGDPYY
2012-03-31,0.0,2.6,2.6,2.6,2.6,USGDPYY
2012-06-30,0.0,2.4,2.4,2.4,2.4,USGDPYY
2012-09-30,0.0,2.6,2.6,2.6,2.6,USGDPYY
2012-12-31,0.0,1.6,1.6,1.6,1.6,USGDPYY
2013-03-31,0.0,1.6,1.6,1.6,1.6,USGDPYY
2013-06-30,0.0,1.3,1.3,1.3,1.3,USGDPYY
2013-09-30,0.0,1.9,1.9,1.9,1.9,USGDPYY
2013-12-31,0.0,2.5,2.5,2.5,2.5,USGDPYY
2014-03-31,0.0,1.3,1.3,1.3,1.3,USGDPYY
2014-06-30,0.0,2.5,2.5,2.5,2.5,USGDPYY
2014-09-30,0.0,2.8,2.8,2.8,2.8,USGDPYY
2014-12-31,0.0,2.6,2.6,2.6,2.6,USGDPYY
2015-03-31,0.0,3.8,3.8,3.8,3.8,USGDPYY
2015-06-30,0.0,3.0,3.0,3.0,3.0,USGDPYY
2015-09-30,0.0,2.2,2.2,2.2,2.2,USGDPYY
2015-12-31,0.0,1.9,1.9,1.9,1.9,USGDPYY
2016-03-31,0.0,1.7,1.7,1.7,1.7,USGDPYY
2016-06-30,0.0,1.4,1.4,1.4,1.4,USGDPYY
2016-09-30,0.0,1.7,1.7,1.7,1.7,USGDPYY
2016-12-31,0.0,2.0,2.0,2.0,2.0,USGDPYY
2017-03-31,0.0,1.9,1.9,1.9,1.9,USGDPYY
2017-06-30,0.0,2.2,2.2,2.2,2.2,USGDPYY
2017-09-30,0.0,2.3,2.3,2.3,2.3,USGDPYY
2017-12-31,0.0,2.7,2.7,2.7,2.7,USGDPYY
2018-03-31,0.0,3.0,3.0,3.0,3.0,USGDPYY
2018-06-30,0.0,3.3,3.3,3.3,3.3,USGDPYY
2018-09-30,0.0,3.1,3.1,3.1,3.1,USGDPYY
2018-12-31,0.0,2.3,2.3,2.3,2.3,USGDPYY
2019-03-31,0.0,2.2,2.2,2.2,2.2,USGDPYY
2019-06-30,0.0,2.1,2.1,2.1,2.1,USGDPYY
2019-09-30,0.0,2.3,2.3,2.3,2.3,USGDPYY
2019-12-31,0.0,2.6,2.6,2.6,2.6,USGDPYY
2020-03-31,0.0,0.6,0.6,0.6,0.6,USGDPYY
2020-06-30,0.0,-9.1,-9.1,-9.1,-9.1,USGDPYY
2020-09-30,0.0,-2.9,-2.9,-2.9,-2.9,USGDPYY
2020-12-31,0.0,-2.3,-2.3,-2.3,-2.3,USGDPYY
2021-03-31,0.0,0.5,0.5,0.5,0.5,USGDPYY
2021-06-30,0.0,12.2,12.2,12.2,12.2,USGDPYY
2021-09-30,0.0,5.0,5.0,5.0,5.0,USGDPYY
2021-12-31,0.0,5.7,5.7,5.7,5.7,USGDPYY
2022-03-31,0.0,3.7,3.7,3.7,3.7,USGDPYY
2022-06-30,0.0,1.8,1.8,1.8,1.8,USGDPYY
2022-09-30,0.0,1.8,1.8,1.8,1.8,USGDPYY
