date,Volume,Open,Close,High,Low,symbol
1987-01-02,0.0,439.529999,439.529999,439.529999,439.529999,PSEI
1987-01-05,0.0,455.230011,455.230011,455.230011,455.230011,PSEI
1987-01-06,0.0,462.26001,462.26001,462.26001,462.26001,PSEI
1987-01-07,0.0,462.5,462.5,462.5,462.5,PSEI
1987-01-08,0.0,483.019989,483.019989,483.019989,483.019989,PSEI
1987-01-09,0.0,503.529999,503.529999,503.529999,503.529999,PSEI
1987-01-12,0.0,515.330017,515.330017,515.330017,515.330017,PSEI
1987-01-13,0.0,496.470001,496.470001,496.470001,496.470001,PSEI
1987-01-14,0.0,497.109985,497.109985,497.109985,497.109985,PSEI
1987-01-15,0.0,474.410004,474.410004,474.410004,474.410004,PSEI
1987-01-16,0.0,479.940002,479.940002,479.940002,479.940002,PSEI
1987-01-19,0.0,493.480011,493.480011,493.480011,493.480011,PSEI
1987-01-20,0.0,493.059998,493.059998,493.059998,493.059998,PSEI
1987-01-21,0.0,466.01001,466.01001,466.01001,466.01001,PSEI
1987-01-22,0.0,480.579987,480.579987,480.579987,480.579987,PSEI
1987-01-23,0.0,466.170013,466.170013,466.170013,466.170013,PSEI
1987-01-26,0.0,456.519989,456.519989,456.519989,456.519989,PSEI
1987-01-27,0.0,485.410004,485.410004,485.410004,485.410004,PSEI
1987-01-28,0.0,501.679993,501.679993,501.679993,501.679993,PSEI
1987-01-29,0.0,524.580017,524.580017,524.580017,524.580017,PSEI
1987-01-30,0.0,521.640015,521.640015,521.640015,521.640015,PSEI
1987-02-02,0.0,521.640015,521.640015,521.640015,521.640015,PSEI
1987-02-03,0.0,523.849976,523.849976,523.849976,523.849976,PSEI
1987-02-04,0.0,521.969971,521.969971,521.969971,521.969971,PSEI
1987-02-05,0.0,528.929993,528.929993,528.929993,528.929993,PSEI
1987-02-06,0.0,533.400024,533.400024,533.400024,533.400024,PSEI
1987-02-09,0.0,536.51001,536.51001,536.51001,536.51001,PSEI
1987-02-10,0.0,524.669983,524.669983,524.669983,524.669983,PSEI
1987-02-11,0.0,525.26001,525.26001,525.26001,525.26001,PSEI
1987-02-12,0.0,521.25,521.25,521.25,521.25,PSEI
1987-02-13,0.0,518.01001,518.01001,518.01001,518.01001,PSEI
1987-02-16,0.0,515.440002,515.440002,515.440002,515.440002,PSEI
1987-02-17,0.0,511.950012,511.950012,511.950012,511.950012,PSEI
1987-02-18,0.0,496.529999,496.529999,496.529999,496.529999,PSEI
1987-02-19,0.0,504.899994,504.899994,504.899994,504.899994,PSEI
1987-02-20,0.0,508.049988,508.049988,508.049988,508.049988,PSEI
1987-02-23,0.0,511.619995,511.619995,511.619995,511.619995,PSEI
1987-02-24,0.0,510.329987,510.329987,510.329987,510.329987,PSEI
1987-02-25,0.0,510.329987,510.329987,510.329987,510.329987,PSEI
1987-02-26,0.0,510.630005,510.630005,510.630005,510.630005,PSEI
1987-02-27,0.0,513.969971,513.969971,513.969971,513.969971,PSEI
1987-03-02,0.0,500.329987,500.329987,500.329987,500.329987,PSEI
1987-03-03,0.0,496.25,496.25,496.25,496.25,PSEI
1987-03-04,0.0,493.660004,493.660004,493.660004,493.660004,PSEI
1987-03-05,0.0,476.730011,476.730011,476.730011,476.730011,PSEI
1987-03-06,0.0,469.450012,469.450012,469.450012,469.450012,PSEI
1987-03-09,0.0,467.209991,467.209991,467.209991,467.209991,PSEI
1987-03-10,0.0,448.720001,448.720001,448.720001,448.720001,PSEI
1987-03-11,0.0,455.660004,455.660004,455.660004,455.660004,PSEI
1987-03-12,0.0,455.619995,455.619995,455.619995,455.619995,PSEI
1987-03-13,0.0,469.660004,469.660004,469.660004,469.660004,PSEI
1987-03-16,0.0,461.23999,461.23999,461.23999,461.23999,PSEI
1987-03-17,0.0,458.480011,458.480011,458.480011,458.480011,PSEI
1987-03-18,0.0,455.269989,455.269989,455.269989,455.269989,PSEI
1987-03-19,0.0,450.130005,450.130005,450.130005,450.130005,PSEI
1987-03-20,0.0,447.029999,447.029999,447.029999,447.029999,PSEI
1987-03-23,0.0,451.309998,451.309998,451.309998,451.309998,PSEI
1987-03-24,0.0,461.320007,461.320007,461.320007,461.320007,PSEI
1987-03-25,0.0,472.23999,472.23999,472.23999,472.23999,PSEI
1987-03-26,0.0,483.329987,483.329987,483.329987,483.329987,PSEI
1987-03-27,0.0,500.040009,500.040009,500.040009,500.040009,PSEI
1987-03-30,0.0,506.839996,506.839996,506.839996,506.839996,PSEI
1987-03-31,0.0,511.220001,511.220001,511.220001,511.220001,PSEI
1987-04-01,0.0,505.369995,505.369995,505.369995,505.369995,PSEI
1987-04-02,0.0,509.709991,509.709991,509.709991,509.709991,PSEI
1987-04-03,0.0,509.029999,509.029999,509.029999,509.029999,PSEI
1987-04-06,0.0,509.230011,509.230011,509.230011,509.230011,PSEI
1987-04-07,0.0,506.910004,506.910004,506.910004,506.910004,PSEI
1987-04-08,0.0,507.279999,507.279999,507.279999,507.279999,PSEI
1987-04-09,0.0,511.640015,511.640015,511.640015,511.640015,PSEI
1987-04-10,0.0,515.859985,515.859985,515.859985,515.859985,PSEI
1987-04-13,0.0,516.640015,516.640015,516.640015,516.640015,PSEI
1987-04-14,0.0,519.280029,519.280029,519.280029,519.280029,PSEI
1987-04-15,0.0,536.690002,536.690002,536.690002,536.690002,PSEI
1987-04-16,0.0,536.690002,536.690002,536.690002,536.690002,PSEI
1987-04-17,0.0,536.690002,536.690002,536.690002,536.690002,PSEI
1987-04-20,0.0,538.309998,538.309998,538.309998,538.309998,PSEI
1987-04-21,0.0,545.280029,545.280029,545.280029,545.280029,PSEI
1987-04-22,0.0,544.700012,544.700012,544.700012,544.700012,PSEI
1987-04-23,0.0,557.77002,557.77002,557.77002,557.77002,PSEI
1987-04-24,0.0,564.119995,564.119995,564.119995,564.119995,PSEI
