date,Volume,Open,Close,High,Low,symbol
1988-07-31,0.0,10.0,10.0,10.0,10.0,PHINTR
1988-08-31,0.0,5.0,5.0,5.0,5.0,PHINTR
1988-09-30,0.0,7.5,7.5,7.5,7.5,PHINTR
1988-10-31,0.0,22.0,22.0,22.0,22.0,PHINTR
1988-11-30,0.0,5.0,5.0,5.0,5.0,PHINTR
1988-12-31,0.0,12.0,12.0,12.0,12.0,PHINTR
1989-01-31,0.0,14.0,14.0,14.0,14.0,PHINTR
1989-02-28,0.0,13.5,13.5,13.5,13.5,PHINTR
1989-03-31,0.0,13.75,13.75,13.75,13.75,PHINTR
1989-04-30,0.0,10.0,10.0,10.0,10.0,PHINTR
1989-05-31,0.0,12.5,12.5,12.5,12.5,PHINTR
1989-06-30,0.0,12.5,12.5,12.5,12.5,PHINTR
1989-07-31,0.0,14.5,14.5,14.5,14.5,PHINTR
1989-08-31,0.0,14.5,14.5,14.5,14.5,PHINTR
1989-09-30,0.0,25.5,25.5,25.5,25.5,PHINTR
1989-10-31,0.0,27.5,27.5,27.5,27.5,PHINTR
1989-11-30,0.0,8.0,8.0,8.0,8.0,PHINTR
1989-12-31,0.0,10.0,10.0,10.0,10.0,PHINTR
1990-03-31,0.0,7.5,7.5,7.5,7.5,PHINTR
1990-06-30,0.0,4.0,4.0,4.0,4.0,PHINTR
1990-07-31,0.0,11.0,11.0,11.0,11.0,PHINTR
1990-08-31,0.0,21.5,21.5,21.5,21.5,PHINTR
1990-09-30,0.0,8.0,8.0,8.0,8.0,PHINTR
1990-12-31,0.0,8.0,8.0,8.0,8.0,PHINTR
1991-01-31,0.0,19.5,19.5,19.5,19.5,PHINTR
1991-02-28,0.0,8.0,8.0,8.0,8.0,PHINTR
1991-03-31,0.0,7.0,7.0,7.0,7.0,PHINTR
1991-04-30,0.0,5.5,5.5,5.5,5.5,PHINTR
1991-05-31,0.0,4.5,4.5,4.5,4.5,PHINTR
1991-06-30,0.0,5.0,5.0,5.0,5.0,PHINTR
1991-07-31,0.0,5.5,5.5,5.5,5.5,PHINTR
1991-08-31,0.0,13.5,13.5,13.5,13.5,PHINTR
1991-09-30,0.0,16.5,16.5,16.5,16.5,PHINTR
1991-10-31,0.0,16.5,16.5,16.5,16.5,PHINTR
1991-11-30,0.0,5.0,5.0,5.0,5.0,PHINTR
1991-12-31,0.0,4.5,4.5,4.5,4.5,PHINTR
1992-01-31,0.0,6.0,6.0,6.0,6.0,PHINTR
1992-02-29,0.0,4.5,4.5,4.5,4.5,PHINTR
1992-03-31,0.0,4.5,4.5,4.5,4.5,PHINTR
1992-04-30,0.0,5.0,5.0,5.0,5.0,PHINTR
1992-05-31,0.0,6.0,6.0,6.0,6.0,PHINTR
1992-06-30,0.0,7.0,7.0,7.0,7.0,PHINTR
1992-07-31,0.0,10.0,10.0,10.0,10.0,PHINTR
1992-08-31,0.0,14.0,14.0,14.0,14.0,PHINTR
1992-09-30,0.0,15.5,15.5,15.5,15.5,PHINTR
1992-10-31,0.0,14.25,14.25,14.25,14.25,PHINTR
1992-11-30,0.0,13.5,13.5,13.5,13.5,PHINTR
1992-12-31,0.0,13.0,13.0,13.0,13.0,PHINTR
1993-01-31,0.0,13.0,13.0,13.0,13.0,PHINTR
1993-02-28,0.0,12.0,12.0,12.0,12.0,PHINTR
1993-03-31,0.0,11.5,11.5,11.5,11.5,PHINTR
1993-04-30,0.0,10.5,10.5,10.5,10.5,PHINTR
1993-05-31,0.0,9.5,9.5,9.5,9.5,PHINTR
1993-06-30,0.0,9.75,9.75,9.75,9.75,PHINTR
1993-07-31,0.0,9.1,9.1,9.1,9.1,PHINTR
1993-08-31,0.0,13.0,13.0,13.0,13.0,PHINTR
1993-09-30,0.0,11.0,11.0,11.0,11.0,PHINTR
1993-10-31,0.0,11.0,11.0,11.0,11.0,PHINTR
1993-11-30,0.0,12.5,12.5,12.5,12.5,PHINTR
1993-12-31,0.0,13.0,13.0,13.0,13.0,PHINTR
1994-01-31,0.0,12.5,12.5,12.5,12.5,PHINTR
1994-02-28,0.0,12.0,12.0,12.0,12.0,PHINTR
1994-03-31,0.0,12.5,12.5,12.5,12.5,PHINTR
1994-04-30,0.0,12.5,12.5,12.5,12.5,PHINTR
1994-05-31,0.0,12.0,12.0,12.0,12.0,PHINTR
1994-06-30,0.0,11.5,11.5,11.5,11.5,PHINTR
1994-07-31,0.0,11.0,11.0,11.0,11.0,PHINTR
1994-08-31,0.0,11.0,11.0,11.0,11.0,PHINTR
1994-09-30,0.0,9.0,9.0,9.0,9.0,PHINTR
1994-10-31,0.0,8.0,8.0,8.0,8.0,PHINTR
1994-11-30,0.0,8.5,8.5,8.5,8.5,PHINTR
1994-12-31,0.0,8.5,8.5,8.5,8.5,PHINTR
1995-01-31,0.0,8.5,8.5,8.5,8.5,PHINTR
1995-02-28,0.0,9.0,9.0,9.0,9.0,PHINTR
1995-03-31,0.0,25.0,25.0,25.0,25.0,PHINTR
1995-04-30,0.0,12.0,12.0,12.0,12.0,PHINTR
1995-05-31,0.0,11.0,11.0,11.0,11.0,PHINTR
1995-06-30,0.0,9.5,9.5,9.5,9.5,PHINTR
1995-07-31,0.0,8.75,8.75,8.75,8.75,PHINTR
1995-08-31,0.0,7.25,7.25,7.25,7.25,PHINTR
1995-09-30,0.0,7.5,7.5,7.5,7.5,PHINTR
1995-10-31,0.0,8.5,8.5,8.5,8.5,PHINTR
1995-11-30,0.0,9.1,9.1,9.1,9.1,PHINTR
1995-12-31,0.0,14.0,14.0,14.0,14.0,PHINTR
1996-01-31,0.0,14.0,14.0,14.0,14.0,PHINTR
1996-02-29,0.0,14.0,14.0,14.0,14.0,PHINTR
1996-03-31,0.0,14.0,14.0,14.0,14.0,PHINTR
1996-04-30,0.0,13.75,13.75,13.75,13.75,PHINTR
1996-05-31,0.0,12.5,12.5,12.5,12.5,PHINTR
1996-06-30,0.0,12.0,12.0,12.0,12.0,PHINTR
1996-07-31,0.0,12.0,12.0,12.0,12.0,PHINTR
1996-08-31,0.0,11.0,11.0,11.0,11.0,PHINTR
1996-09-30,0.0,10.25,10.25,10.25,10.25,PHINTR
1996-10-31,0.0,11.0,11.0,11.0,11.0,PHINTR
1996-11-30,0.0,11.0,11.0,11.0,11.0,PHINTR
1996-12-31,0.0,10.75,10.75,10.75,10.75,PHINTR
1997-01-31,0.0,10.75,10.75,10.75,10.75,PHINTR
1997-02-28,0.0,10.5,10.5,10.5,10.5,PHINTR
1997-03-31,0.0,10.5,10.5,10.5,10.5,PHINTR
1997-04-30,0.0,10.0,10.0,10.0,10.0,PHINTR
1997-05-31,0.0,10.25,10.25,10.25,10.25,PHINTR
1997-06-30,0.0,16.0,16.0,16.0,16.0,PHINTR
1997-07-31,0.0,15.0,15.0,15.0,15.0,PHINTR
1997-08-31,0.0,20.0,20.0,20.0,20.0,PHINTR
1997-09-30,0.0,12.0,12.0,12.0,12.0,PHINTR
1997-10-31,0.0,12.0,12.0,12.0,12.0,PHINTR
1997-11-30,0.0,12.0,12.0,12.0,12.0,PHINTR
1997-12-31,0.0,12.0,12.0,12.0,12.0,PHINTR
1998-01-31,0.0,11.0,11.0,11.0,11.0,PHINTR
1998-02-28,0.0,14.0,14.0,14.0,14.0,PHINTR
1998-03-31,0.0,13.0,13.0,13.0,13.0,PHINTR
1998-04-30,0.0,13.0,13.0,13.0,13.0,PHINTR
1998-05-31,0.0,13.5,13.5,13.5,13.5,PHINTR
1998-06-30,0.0,13.1,13.1,13.1,13.1,PHINTR
1998-07-31,0.0,13.1,13.1,13.1,13.1,PHINTR
1998-08-31,0.0,13.0,13.0,13.0,13.0,PHINTR
1998-09-30,0.0,16.0,16.0,16.0,16.0,PHINTR
1998-10-31,0.0,16.0,16.0,16.0,16.0,PHINTR
1998-11-30,0.0,13.75,13.75,13.75,13.75,PHINTR
1998-12-31,0.0,13.5,13.5,13.5,13.5,PHINTR
1999-01-31,0.0,13.5,13.5,13.5,13.5,PHINTR
1999-02-28,0.0,13.0,13.0,13.0,13.0,PHINTR
1999-03-31,0.0,12.5,12.5,12.5,12.5,PHINTR
1999-04-30,0.0,12.0,12.0,12.0,12.0,PHINTR
1999-05-31,0.0,10.5,10.5,10.5,10.5,PHINTR
1999-06-30,0.0,9.5,9.5,9.5,9.5,PHINTR
1999-07-31,0.0,9.0,9.0,9.0,9.0,PHINTR
1999-08-31,0.0,9.0,9.0,9.0,9.0,PHINTR
1999-09-30,0.0,9.0,9.0,9.0,9.0,PHINTR
1999-10-31,0.0,9.0,9.0,9.0,9.0,PHINTR
1999-11-30,0.0,9.0,9.0,9.0,9.0,PHINTR
1999-12-31,0.0,8.75,8.75,8.75,8.75,PHINTR
2000-01-31,0.0,8.75,8.75,8.75,8.75,PHINTR
2000-02-29,0.0,8.75,8.75,8.75,8.75,PHINTR
2000-03-31,0.0,8.75,8.75,8.75,8.75,PHINTR
2000-04-30,0.0,8.75,8.75,8.75,8.75,PHINTR
2000-05-31,0.0,8.75,8.75,8.75,8.75,PHINTR
2000-06-30,0.0,10.0,10.0,10.0,10.0,PHINTR
2000-07-31,0.0,10.0,10.0,10.0,10.0,PHINTR
2000-08-31,0.0,10.0,10.0,10.0,10.0,PHINTR
2000-09-30,0.0,10.0,10.0,10.0,10.0,PHINTR
2000-10-31,0.0,11.0,11.0,11.0,11.0,PHINTR
2000-11-30,0.0,15.0,15.0,15.0,15.0,PHINTR
2000-12-31,0.0,15.0,15.0,15.0,15.0,PHINTR
2001-01-31,0.0,13.5,13.5,13.5,13.5,PHINTR
2001-02-28,0.0,12.0,12.0,12.0,12.0,PHINTR
2001-03-31,0.0,11.0,11.0,11.0,11.0,PHINTR
2001-04-30,0.0,10.0,10.0,10.0,10.0,PHINTR
2001-05-31,0.0,9.5,9.5,9.5,9.5,PHINTR
2001-06-30,0.0,9.0,9.0,9.0,9.0,PHINTR
2001-07-31,0.0,9.0,9.0,9.0,9.0,PHINTR
2001-08-31,0.0,9.0,9.0,9.0,9.0,PHINTR
2001-09-30,0.0,9.0,9.0,9.0,9.0,PHINTR
2001-10-31,0.0,9.0,9.0,9.0,9.0,PHINTR
2001-11-30,0.0,8.75,8.75,8.75,8.75,PHINTR
2001-12-31,0.0,8.25,8.25,8.25,8.25,PHINTR
2002-01-31,0.0,7.75,7.75,7.75,7.75,PHINTR
2002-02-28,0.0,7.5,7.5,7.5,7.5,PHINTR
2002-03-31,0.0,7.25,7.25,7.25,7.25,PHINTR
2002-04-30,0.0,7.0,7.0,7.0,7.0,PHINTR
2002-05-31,0.0,7.0,7.0,7.0,7.0,PHINTR
2002-06-30,0.0,7.0,7.0,7.0,7.0,PHINTR
2002-07-31,0.0,7.0,7.0,7.0,7.0,PHINTR
2002-08-31,0.0,7.0,7.0,7.0,7.0,PHINTR
2002-09-30,0.0,7.0,7.0,7.0,7.0,PHINTR
2002-10-31,0.0,7.0,7.0,7.0,7.0,PHINTR
2002-11-30,0.0,7.0,7.0,7.0,7.0,PHINTR
2002-12-31,0.0,7.0,7.0,7.0,7.0,PHINTR
2003-01-31,0.0,7.0,7.0,7.0,7.0,PHINTR
2003-02-28,0.0,7.0,7.0,7.0,7.0,PHINTR
2003-03-31,0.0,7.0,7.0,7.0,7.0,PHINTR
2003-04-30,0.0,7.0,7.0,7.0,7.0,PHINTR
2003-05-31,0.0,7.0,7.0,7.0,7.0,PHINTR
2003-06-30,0.0,7.0,7.0,7.0,7.0,PHINTR
2003-07-31,0.0,6.75,6.75,6.75,6.75,PHINTR
2003-08-31,0.0,6.75,6.75,6.75,6.75,PHINTR
2003-09-30,0.0,6.75,6.75,6.75,6.75,PHINTR
2003-10-31,0.0,6.75,6.75,6.75,6.75,PHINTR
2003-11-30,0.0,6.75,6.75,6.75,6.75,PHINTR
2003-12-31,0.0,6.75,6.75,6.75,6.75,PHINTR
2004-01-31,0.0,6.75,6.75,6.75,6.75,PHINTR
2004-02-29,0.0,6.75,6.75,6.75,6.75,PHINTR
2004-03-31,0.0,6.75,6.75,6.75,6.75,PHINTR
2004-04-30,0.0,6.75,6.75,6.75,6.75,PHINTR
2004-05-31,0.0,6.75,6.75,6.75,6.75,PHINTR
2004-06-30,0.0,6.75,6.75,6.75,6.75,PHINTR
2004-07-31,0.0,6.75,6.75,6.75,6.75,PHINTR
2004-08-31,0.0,6.75,6.75,6.75,6.75,PHINTR
2004-09-30,0.0,6.75,6.75,6.75,6.75,PHINTR
2004-10-31,0.0,6.75,6.75,6.75,6.75,PHINTR
2004-11-30,0.0,6.75,6.75,6.75,6.75,PHINTR
2004-12-31,0.0,6.75,6.75,6.75,6.75,PHINTR
2005-01-31,0.0,6.75,6.75,6.75,6.75,PHINTR
2005-02-28,0.0,6.75,6.75,6.75,6.75,PHINTR
2005-03-31,0.0,6.75,6.75,6.75,6.75,PHINTR
2005-04-30,0.0,7.0,7.0,7.0,7.0,PHINTR
2005-05-31,0.0,7.0,7.0,7.0,7.0,PHINTR
2005-06-30,0.0,7.0,7.0,7.0,7.0,PHINTR
2005-07-31,0.0,7.0,7.0,7.0,7.0,PHINTR
2005-08-31,0.0,7.0,7.0,7.0,7.0,PHINTR
2005-09-30,0.0,7.25,7.25,7.25,7.25,PHINTR
2005-10-31,0.0,7.5,7.5,7.5,7.5,PHINTR
2005-11-30,0.0,7.5,7.5,7.5,7.5,PHINTR
2005-12-31,0.0,7.5,7.5,7.5,7.5,PHINTR
2006-01-31,0.0,7.5,7.5,7.5,7.5,PHINTR
2006-02-28,0.0,7.5,7.5,7.5,7.5,PHINTR
2006-03-31,0.0,7.5,7.5,7.5,7.5,PHINTR
2006-04-30,0.0,7.5,7.5,7.5,7.5,PHINTR
2006-05-31,0.0,7.5,7.5,7.5,7.5,PHINTR
2006-06-30,0.0,7.5,7.5,7.5,7.5,PHINTR
2006-07-31,0.0,7.5,7.5,7.5,7.5,PHINTR
2006-08-31,0.0,7.5,7.5,7.5,7.5,PHINTR
2006-09-30,0.0,7.5,7.5,7.5,7.5,PHINTR
2006-10-31,0.0,7.5,7.5,7.5,7.5,PHINTR
2006-11-30,0.0,7.5,7.5,7.5,7.5,PHINTR
2006-12-31,0.0,7.5,7.5,7.5,7.5,PHINTR
2007-01-31,0.0,7.5,7.5,7.5,7.5,PHINTR
2007-02-28,0.0,7.5,7.5,7.5,7.5,PHINTR
2007-03-31,0.0,7.5,7.5,7.5,7.5,PHINTR
2007-04-30,0.0,7.5,7.5,7.5,7.5,PHINTR
2007-05-31,0.0,7.5,7.5,7.5,7.5,PHINTR
2007-06-30,0.0,7.5,7.5,7.5,7.5,PHINTR
2007-07-31,0.0,6.0,6.0,6.0,6.0,PHINTR
2007-08-31,0.0,6.0,6.0,6.0,6.0,PHINTR
2007-09-30,0.0,6.0,6.0,6.0,6.0,PHINTR
2007-10-31,0.0,6.0,6.0,6.0,6.0,PHINTR
2007-11-30,0.0,5.75,5.75,5.75,5.75,PHINTR
2007-12-31,0.0,5.5,5.5,5.5,5.5,PHINTR
2008-01-31,0.0,5.25,5.25,5.25,5.25,PHINTR
2008-02-29,0.0,5.0,5.0,5.0,5.0,PHINTR
2008-03-31,0.0,5.0,5.0,5.0,5.0,PHINTR
2008-04-30,0.0,5.0,5.0,5.0,5.0,PHINTR
2008-05-31,0.0,5.0,5.0,5.0,5.0,PHINTR
2008-06-30,0.0,5.25,5.25,5.25,5.25,PHINTR
2008-07-31,0.0,5.75,5.75,5.75,5.75,PHINTR
2008-08-31,0.0,6.0,6.0,6.0,6.0,PHINTR
2008-09-30,0.0,6.0,6.0,6.0,6.0,PHINTR
2008-10-31,0.0,6.0,6.0,6.0,6.0,PHINTR
2008-11-30,0.0,6.0,6.0,6.0,6.0,PHINTR
2008-12-31,0.0,6.0,6.0,6.0,6.0,PHINTR
2009-01-31,0.0,5.5,5.5,5.5,5.5,PHINTR
2009-02-28,0.0,5.0,5.0,5.0,5.0,PHINTR
2009-03-31,0.0,4.75,4.75,4.75,4.75,PHINTR
2009-04-30,0.0,4.5,4.5,4.5,4.5,PHINTR
2009-05-31,0.0,4.25,4.25,4.25,4.25,PHINTR
2009-06-30,0.0,4.25,4.25,4.25,4.25,PHINTR
2009-07-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2009-08-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2009-09-30,0.0,4.0,4.0,4.0,4.0,PHINTR
2009-10-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2009-11-30,0.0,4.0,4.0,4.0,4.0,PHINTR
2009-12-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2010-01-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2010-02-28,0.0,4.0,4.0,4.0,4.0,PHINTR
2010-03-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2010-04-30,0.0,4.0,4.0,4.0,4.0,PHINTR
2010-05-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2010-06-30,0.0,4.0,4.0,4.0,4.0,PHINTR
2010-07-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2010-08-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2010-09-30,0.0,4.0,4.0,4.0,4.0,PHINTR
2010-10-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2010-11-30,0.0,4.0,4.0,4.0,4.0,PHINTR
2010-12-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2011-01-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2011-02-28,0.0,4.0,4.0,4.0,4.0,PHINTR
2011-03-24,0.0,4.25,4.25,4.25,4.25,PHINTR
2011-04-30,0.0,4.25,4.25,4.25,4.25,PHINTR
2011-05-05,0.0,4.5,4.5,4.5,4.5,PHINTR
2011-06-16,0.0,4.5,4.5,4.5,4.5,PHINTR
2011-07-30,0.0,4.5,4.5,4.5,4.5,PHINTR
2011-08-31,0.0,4.5,4.5,4.5,4.5,PHINTR
2011-09-08,0.0,4.5,4.5,4.5,4.5,PHINTR
2011-10-20,0.0,4.5,4.5,4.5,4.5,PHINTR
2011-11-30,0.0,4.5,4.5,4.5,4.5,PHINTR
2011-12-01,0.0,4.5,4.5,4.5,4.5,PHINTR
2012-01-19,0.0,4.25,4.25,4.25,4.25,PHINTR
2012-02-29,0.0,4.25,4.25,4.25,4.25,PHINTR
2012-03-01,0.0,4.0,4.0,4.0,4.0,PHINTR
2012-04-30,0.0,4.0,4.0,4.0,4.0,PHINTR
2012-05-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2012-06-14,0.0,4.0,4.0,4.0,4.0,PHINTR
2012-07-26,0.0,3.75,3.75,3.75,3.75,PHINTR
2012-08-31,0.0,3.75,3.75,3.75,3.75,PHINTR
2012-09-25,0.0,3.5,3.5,3.5,3.5,PHINTR
2012-10-31,0.0,3.5,3.5,3.5,3.5,PHINTR
2012-11-30,0.0,3.5,3.5,3.5,3.5,PHINTR
2012-12-13,0.0,3.5,3.5,3.5,3.5,PHINTR
2013-01-24,0.0,3.5,3.5,3.5,3.5,PHINTR
2013-02-28,0.0,3.5,3.5,3.5,3.5,PHINTR
2013-03-14,0.0,3.5,3.5,3.5,3.5,PHINTR
2013-04-25,0.0,3.5,3.5,3.5,3.5,PHINTR
2013-05-31,0.0,3.5,3.5,3.5,3.5,PHINTR
2013-06-13,0.0,3.5,3.5,3.5,3.5,PHINTR
2013-07-25,0.0,3.5,3.5,3.5,3.5,PHINTR
2013-08-31,0.0,3.5,3.5,3.5,3.5,PHINTR
2013-09-12,0.0,3.5,3.5,3.5,3.5,PHINTR
2013-10-24,0.0,3.5,3.5,3.5,3.5,PHINTR
2013-11-30,0.0,3.5,3.5,3.5,3.5,PHINTR
2013-12-12,0.0,3.5,3.5,3.5,3.5,PHINTR
2014-01-31,0.0,3.5,3.5,3.5,3.5,PHINTR
2014-02-06,0.0,3.5,3.5,3.5,3.5,PHINTR
2014-03-27,0.0,3.5,3.5,3.5,3.5,PHINTR
2014-04-30,0.0,3.5,3.5,3.5,3.5,PHINTR
2014-05-08,0.0,3.5,3.5,3.5,3.5,PHINTR
2014-06-19,0.0,3.5,3.5,3.5,3.5,PHINTR
2014-07-31,0.0,3.75,3.75,3.75,3.75,PHINTR
2014-08-31,0.0,3.75,3.75,3.75,3.75,PHINTR
2014-09-11,0.0,4.0,4.0,4.0,4.0,PHINTR
2014-10-23,0.0,4.0,4.0,4.0,4.0,PHINTR
2014-11-30,0.0,4.0,4.0,4.0,4.0,PHINTR
2014-12-11,0.0,4.0,4.0,4.0,4.0,PHINTR
2015-01-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2015-02-12,0.0,4.0,4.0,4.0,4.0,PHINTR
2015-03-26,0.0,4.0,4.0,4.0,4.0,PHINTR
2015-04-30,0.0,4.0,4.0,4.0,4.0,PHINTR
2015-05-14,0.0,4.0,4.0,4.0,4.0,PHINTR
2015-06-25,0.0,4.0,4.0,4.0,4.0,PHINTR
2015-08-13,0.0,4.0,4.0,4.0,4.0,PHINTR
2015-09-24,0.0,4.0,4.0,4.0,4.0,PHINTR
2015-11-12,0.0,4.0,4.0,4.0,4.0,PHINTR
2015-12-17,0.0,4.0,4.0,4.0,4.0,PHINTR
2016-01-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2016-02-11,0.0,4.0,4.0,4.0,4.0,PHINTR
2016-03-23,0.0,4.0,4.0,4.0,4.0,PHINTR
2016-04-30,0.0,4.0,4.0,4.0,4.0,PHINTR
2016-05-12,0.0,4.0,4.0,4.0,4.0,PHINTR
2016-06-03,0.0,3.0,3.0,3.0,3.0,PHINTR
2016-06-25,0.0,3.0,3.0,3.0,3.0,PHINTR
2016-07-30,0.0,3.0,3.0,3.0,3.0,PHINTR
2016-08-13,0.0,3.0,3.0,3.0,3.0,PHINTR
2016-09-22,0.0,3.0,3.0,3.0,3.0,PHINTR
2016-10-31,0.0,3.0,3.0,3.0,3.0,PHINTR
2016-11-10,0.0,3.0,3.0,3.0,3.0,PHINTR
2016-12-17,0.0,3.0,3.0,3.0,3.0,PHINTR
2016-12-22,0.0,3.0,3.0,3.0,3.0,PHINTR
2017-01-31,0.0,3.0,3.0,3.0,3.0,PHINTR
2017-02-09,0.0,3.0,3.0,3.0,3.0,PHINTR
2017-03-23,0.0,3.0,3.0,3.0,3.0,PHINTR
2017-04-30,0.0,3.0,3.0,3.0,3.0,PHINTR
2017-05-11,0.0,3.0,3.0,3.0,3.0,PHINTR
2017-06-22,0.0,3.0,3.0,3.0,3.0,PHINTR
2017-07-31,0.0,3.0,3.0,3.0,3.0,PHINTR
2017-08-10,0.0,3.0,3.0,3.0,3.0,PHINTR
2017-09-21,0.0,3.0,3.0,3.0,3.0,PHINTR
2017-10-31,0.0,3.0,3.0,3.0,3.0,PHINTR
2017-11-09,0.0,3.0,3.0,3.0,3.0,PHINTR
2017-12-14,0.0,3.0,3.0,3.0,3.0,PHINTR
2018-01-31,0.0,3.0,3.0,3.0,3.0,PHINTR
2018-02-09,0.0,3.0,3.0,3.0,3.0,PHINTR
2018-03-22,0.0,3.0,3.0,3.0,3.0,PHINTR
2018-04-30,0.0,3.0,3.0,3.0,3.0,PHINTR
2018-05-10,0.0,3.25,3.25,3.25,3.25,PHINTR
2018-06-21,0.0,3.5,3.5,3.5,3.5,PHINTR
2018-07-31,0.0,3.5,3.5,3.5,3.5,PHINTR
2018-08-09,0.0,4.0,4.0,4.0,4.0,PHINTR
2018-09-27,0.0,4.5,4.5,4.5,4.5,PHINTR
2018-10-31,0.0,4.5,4.5,4.5,4.5,PHINTR
2018-11-15,0.0,4.75,4.75,4.75,4.75,PHINTR
2018-12-13,0.0,4.75,4.75,4.75,4.75,PHINTR
2019-01-31,0.0,4.75,4.75,4.75,4.75,PHINTR
2019-02-07,0.0,4.75,4.75,4.75,4.75,PHINTR
2019-03-21,0.0,4.75,4.75,4.75,4.75,PHINTR
2019-04-30,0.0,4.75,4.75,4.75,4.75,PHINTR
2019-05-09,0.0,4.5,4.5,4.5,4.5,PHINTR
2019-06-20,0.0,4.5,4.5,4.5,4.5,PHINTR
2019-07-31,0.0,4.5,4.5,4.5,4.5,PHINTR
2019-08-08,0.0,4.25,4.25,4.25,4.25,PHINTR
2019-09-26,0.0,4.0,4.0,4.0,4.0,PHINTR
2019-10-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2019-11-14,0.0,4.0,4.0,4.0,4.0,PHINTR
2019-12-12,0.0,4.0,4.0,4.0,4.0,PHINTR
2020-01-31,0.0,4.0,4.0,4.0,4.0,PHINTR
2020-02-06,0.0,3.75,3.75,3.75,3.75,PHINTR
2020-03-19,0.0,3.25,3.25,3.25,3.25,PHINTR
2020-04-16,0.0,2.75,2.75,2.75,2.75,PHINTR
2020-05-31,0.0,2.75,2.75,2.75,2.75,PHINTR
2020-06-25,0.0,2.25,2.25,2.25,2.25,PHINTR
2020-07-31,0.0,2.25,2.25,2.25,2.25,PHINTR
2020-08-20,0.0,2.25,2.25,2.25,2.25,PHINTR
2020-09-30,0.0,2.25,2.25,2.25,2.25,PHINTR
2020-10-01,0.0,2.25,2.25,2.25,2.25,PHINTR
2020-11-19,0.0,2.0,2.0,2.0,2.0,PHINTR
2020-12-17,0.0,2.0,2.0,2.0,2.0,PHINTR
2021-01-31,0.0,2.0,2.0,2.0,2.0,PHINTR
